e6e7,8/3K4/1k2P2p/7P/8/b7/4B3/8,d7e8 d7d8 d7c8 e2a6 e2b5 e2g4 e2c4 e2f3 e2d3 e2f1 e2d1 e6e7
a3e7,8/3KP3/1k5p/7P/8/b7/4B3/8,b6b7 b6a7 b6c5 b6a5 a3e7 a3d6 a3c5 a3b4 a3b2 a3c1
d7e7,8/3Kb3/1k5p/7P/8/8/4B3/8,d7e8 d7c8 d7e7 d7e6 e2a6 e2b5 e2g4 e2c4 e2f3 e2d3 e2f1 e2d1
b6c7,8/4K3/1k5p/7P/8/8/4B3/8,b6c7 b6b7 b6a7 b6c6 b6c5 b6a5
e7f7,8/2k1K3/7p/7P/8/8/4B3/8,e7f8 e7e8 e7f7 e7f6 e7e6 e2a6 e2b5 e2g4 e2c4 e2f3 e2d3 e2f1 e2d1
c7d6,8/2k2K2/7p/7P/8/8/4B3/8,c7d8 c7c8 c7b8 c7d7 c7b7 c7d6 c7c6 c7b6
f7g7,8/5K2/3k3p/7P/8/8/4B3/8,f7g8 f7f8 f7e8 f7g7 f7g6 f7f6 e2a6 e2b5 e2g4 e2c4 e2f3 e2d3 e2f1 e2d1
d6e7,8/6K1/3k3p/7P/8/8/4B3/8,d6e7 d6d7 d6c7 d6e6 d6c6 d6e5 d6d5 d6c5
g7h6,8/4k1K1/7p/7P/8/8/4B3/8,g7h8 g7g8 g7h7 g7h6 g7g6 e2a6 e2b5 e2g4 e2c4 e2f3 e2d3 e2f1 e2d1
e7f8,8/4k3/7K/7P/8/8/4B3/8,e7f8 e7e8 e7d8 e7f7 e7d7 e7f6 e7e6 e7d6
e2c4,5k2/8/7K/7P/8/8/4B3/8,h6h7 h6g6 h6g5 e2a6 e2b5 e2g4 e2c4 e2f3 e2d3 e2f1 e2d1
f8e7,5k2/8/7K/7P/2B5/8/8/8,f8e8 f8e7
h6g7,8/4k3/7K/7P/2B5/8/8/8,h6h7 h6g7 h6g6 h6g5 c4g8 c4f7 c4e6 c4a6 c4d5 c4b5 c4d3 c4b3 c4e2 c4a2 c4f1
e7d6,8/4k1K1/8/7P/2B5/8/8/8,e7e8 e7d8 e7d7 e7d6
h5h6,8/6K1/3k4/7P/2B5/8/8/8,g7h8 g7g8 g7f8 g7h7 g7f7 g7h6 g7g6 g7f6 c4g8 c4f7 c4e6 c4a6 c4d5 c4b5 c4d3 c4b3 c4e2 c4a2 c4f1 h5h6
d6c5,8/6K1/3k3P/8/2B5/8/8/8,d6e7 d6d7 d6c7 d6c6 d6e5 d6c5
h6h7,8/6K1/7P/2k5/2B5/8/8/8,g7h8 g7g8 g7f8 g7h7 g7f7 g7g6 g7f6 c4g8 c4f7 c4e6 c4a6 c4d5 c4b5 c4d3 c4b3 c4e2 c4a2 c4f1 h6h7
c5c4,8/6KP/8/2k5/2B5/8/8/8,c5d6 c5c6 c5b6 c5d4 c5c4 c5b4
h7h8q,8/6KP/8/8/2k5/8/8/8,g7h8 g7g8 g7f8 g7f7 g7h6 g7g6 g7f6 h7h8q h7h8r h7h8b h7h8n
c4d5,7Q/6K1/8/8/2k5/8/8/8,c4d5 c4c5 c4b5 c4d4 c4b4 c4d3 c4c3 c4b3
c7c5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR,g8h6 g8f6 b8c6 b8a6 h7h6 g7g6 f7f6 e7e6 d7d6 c7c6 b7b6 a7a6 h7h5 g7g5 f7f5 e7e5 d7d5 c7c5 b7b5 a7a5
g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR,g1h3 g1f3 g1e2 f1a6 f1b5 f1c4 f1d3 f1e2 e1e2 d1h5 d1g4 d1f3 d1e2 b1c3 b1a3 e4e5 h2h3 g2g3 f2f3 d2d3 c2c3 b2b3 a2a3 h2h4 g2g4 f2f4 d2d4 c2c4 b2b4 a2a4
d7d6,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R,g8h6 g8f6 d8c7 d8b6 d8a5 b8c6 b8a6 h7h6 g7g6 f7f6 e7e6 d7d6 b7b6 a7a6 c5c4 h7h5 g7g5 f7f5 e7e5 d7d5 b7b5 a7a5
c2c3,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R,f3g5 f3e5 f3h4 f3d4 f3g1 h1g1 f1a6 f1b5 f1c4 f1d3 f1e2 e1e2 d1e2 b1c3 b1a3 e4e5 h2h3 g2g3 d2d3 c2c3 b2b3 a2a3 h2h4 g2g4 d2d4 c2c4 b2b4 a2a4
g8f6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R,g8h6 g8f6 e8d7 d8d7 d8c7 d8b6 d8a5 c8d7 c8e6 c8f5 c8g4 c8h3 b8d7 b8c6 b8a6 h7h6 g7g6 f7f6 e7e6 b7b6 a7a6 d6d5 c5c4 h7h5 g7g5 f7f5 e7e5 b7b5 a7a5
h2h3,rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2P2N2/PP1P1PPP/RNBQKB1R,f3g5 f3e5 f3h4 f3d4 f3g1 h1g1 f1a6 f1b5 f1c4 f1d3 f1e2 e1e2 d1a4 d1b3 d1e2 d1c2 b1a3 e4e5 c3c4 h2h3 g2g3 d2d3 b2b3 a2a3 h2h4 g2g4 d2d4 b2b4 a2a4
b8c6,rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2P2N1P/PP1P1PP1/RNBQKB1R,h8g8 e8d7 d8d7 d8c7 d8b6 d8a5 c8d7 c8e6 c8f5 c8g4 c8h3 b8d7 b8c6 b8a6 f6g8 f6d7 f6h5 f6d5 f6g4 f6e4 h7h6 g7g6 e7e6 b7b6 a7a6 d6d5 c5c4 h7h5 g7g5 e7e5 b7b5 a7a5
f1d3,r1bqkb1r/pp2pppp/2np1n2/2p5/4P3/2P2N1P/PP1P1PP1/RNBQKB1R,f3g5 f3e5 f3h4 f3d4 f3h2 f3g1 h1h2 h1g1 f1a6 f1b5 f1c4 f1d3 f1e2 e1e2 d1a4 d1b3 d1e2 d1c2 b1a3 e4e5 h3h4 c3c4 g2g3 d2d3 b2b3 a2a3 g2g4 d2d4 b2b4 a2a4
d6d5,r1bqkb1r/pp2pppp/2np1n2/2p5/4P3/2PB1N1P/PP1P1PP1/RNBQK2R,h8g8 e8d7 d8d7 d8c7 d8b6 d8a5 c8d7 c8e6 c8f5 c8g4 c8h3 a8b8 f6g8 f6d7 f6h5 f6d5 f6g4 f6e4 c6b8 c6e5 c6a5 c6d4 c6b4 h7h6 g7g6 e7e6 b7b6 a7a6 d6d5 c5c4 h7h5 g7g5 e7e5 b7b5 a7a5
e4e5,r1bqkb1r/pp2pppp/2n2n2/2pp4/4P3/2PB1N1P/PP1P1PP1/RNBQK2R,f3g5 f3e5 f3h4 f3d4 f3h2 f3g1 d3a6 d3b5 d3c4 d3e2 d3c2 d3f1 h1h2 h1g1 h1f1 e1e2 e1f1 d1a4 d1b3 d1e2 d1c2 b1a3 e1g1 e4d5 e4e5 h3h4 c3c4 g2g3 b2b3 a2a3 g2g4 b2b4 a2a4
f6d7,r1bqkb1r/pp2pppp/2n2n2/2ppP3/8/2PB1N1P/PP1P1PP1/RNBQK2R,h8g8 e8d7 d8d7 d8c7 d8d6 d8b6 d8a5 c8d7 c8e6 c8f5 c8g4 c8h3 a8b8 f6g8 f6d7 f6h5 f6g4 f6e4 c6b8 c6e5 c6a5 c6d4 c6b4 h7h6 g7g6 e7e6 b7b6 a7a6 d5d4 c5c4 h7h5 g7g5 b7b5 a7a5
d3b5,r1bqkb1r/pp1npppp/2n5/2ppP3/8/2PB1N1P/PP1P1PP1/RNBQK2R,f3g5 f3h4 f3d4 f3h2 f3g1 d3h7 d3g6 d3a6 d3f5 d3b5 d3e4 d3c4 d3e2 d3c2 d3f1 h1h2 h1g1 h1f1 e1e2 e1f1 d1a4 d1b3 d1e2 d1c2 b1a3 e1g1 e5e6 h3h4 c3c4 g2g3 b2b3 a2a3 g2g4 b2b4 a2a4
d8b6,r1bqkb1r/pp1npppp/2n5/1BppP3/8/2P2N1P/PP1P1PP1/RNBQK2R,h8g8 d8c7 d8b6 d8a5 a8b8 d7b8 d7f6 d7b6 d7e5 c6b8 c6e5 c6a5 c6d4 c6b4 h7h6 g7g6 f7f6 e7e6 b7b6 a7a6 d5d4 c5c4 h7h5 g7g5 f7f5 a7a5
d1e2,r1b1kb1r/pp1npppp/1qn5/1BppP3/8/2P2N1P/PP1P1PP1/RNBQK2R,b5c6 b5a6 b5c4 b5a4 b5d3 b5e2 b5f1 f3g5 f3h4 f3d4 f3h2 f3g1 h1h2 h1g1 h1f1 e1e2 e1f1 d1a4 d1b3 d1e2 d1c2 b1a3 e1g1 e5e6 h3h4 c3c4 g2g3 d2d3 b2b3 a2a3 g2g4 d2d4 b2b4 a2a4
c5c4,r1b1kb1r/pp1npppp/1qn5/1BppP3/8/2P2N1P/PP1PQPP1/RNB1K2R,h8g8 e8d8 a8b8 d7b8 d7f6 d7e5 c6d8 c6b8 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6b5 b6a5 h7h6 g7g6 f7f6 e7e6 a7a6 d5d4 c5c4 h7h5 g7g5 f7f5 a7a5
b5a4,r1b1kb1r/pp1npppp/1qn5/1B1pP3/2p5/2P2N1P/PP1PQPP1/RNB1K2R,b5c6 b5a6 b5c4 b5a4 f3g5 f3h4 f3d4 f3h2 f3g1 e2e4 e2c4 e2e3 e2d3 e2f1 e2d1 h1h2 h1g1 h1f1 e1f1 e1d1 b1a3 e1g1 e5e6 h3h4 g2g3 d2d3 b2b3 a2a3 g2g4 d2d4 b2b4 a2a4
g7g6,r1b1kb1r/pp1npppp/1qn5/3pP3/B1p5/2P2N1P/PP1PQPP1/RNB1K2R,h8g8 e8d8 a8b8 d7b8 d7f6 d7e5 d7c5 c6d8 c6b8 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6c5 b6b5 b6a5 b6d4 b6b4 b6e3 b6b3 b6f2 b6b2 h7h6 g7g6 f7f6 e7e6 a7a6 d5d4 h7h5 g7g5 f7f5 a7a5
e1g1,r1b1kb1r/pp1npp1p/1qn3p1/3pP3/B1p5/2P2N1P/PP1PQPP1/RNB1K2R,a4c6 a4b5 a4b3 a4c2 a4d1 f3g5 f3h4 f3d4 f3h2 f3g1 e2e4 e2c4 e2e3 e2d3 e2f1 e2d1 h1h2 h1g1 h1f1 e1f1 e1d1 b1a3 e1g1 e5e6 h3h4 g2g3 d2d3 b2b3 a2a3 g2g4 d2d4 b2b4
d7c5,r1b1kb1r/pp1npp1p/1qn3p1/3pP3/B1p5/2P2N1P/PP1PQPP1/RNB2RK1,h8g8 f8g7 f8h6 e8d8 a8b8 d7b8 d7f6 d7e5 d7c5 c6d8 c6b8 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6c5 b6b5 b6a5 b6d4 b6b4 b6e3 b6b3 b6f2 b6b2 h7h6 f7f6 e7e6 a7a6 g6g5 d5d4 h7h5 f7f5 a7a5
a4c2,r1b1kb1r/pp2pp1p/1qn3p1/2npP3/B1p5/2P2N1P/PP1PQPP1/RNB2RK1,a4c6 a4b5 a4b3 a4c2 a4d1 f3g5 f3h4 f3d4 f3h2 f3e1 e2e4 e2c4 e2e3 e2d3 e2e1 e2d1 g1h2 g1h1 f1e1 f1d1 b1a3 e5e6 h3h4 g2g3 d2d3 b2b3 a2a3 g2g4 d2d4 b2b4
c8f5,r1b1kb1r/pp2pp1p/1qn3p1/2npP3/2p5/2P2N1P/PPBPQPP1/RNB2RK1,h8g8 f8g7 f8h6 e8d8 e8d7 c8d7 c8e6 c8f5 c8g4 c8h3 a8b8 c6d8 c6b8 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6b5 b6a5 b6b4 b6b3 b6b2 c5d7 c5e6 c5a6 c5e4 c5a4 c5d3 c5b3 h7h6 f7f6 e7e6 a7a6 g6g5 d5d4 h7h5 f7f5 a7a5
c2f5,r3kb1r/pp2pp1p/1qn3p1/2npPb2/2p5/2P2N1P/PPBPQPP1/RNB2RK1,f3g5 f3h4 f3d4 f3h2 f3e1 e2e4 e2c4 e2e3 e2d3 e2e1 e2d1 c2f5 c2e4 c2a4 c2d3 c2b3 c2d1 g1h2 g1h1 f1e1 f1d1 b1a3 e5e6 h3h4 g2g3 d2d3 b2b3 a2a3 g2g4 d2d4 b2b4 a2a4
g6f5,r3kb1r/pp2pp1p/1qn3p1/2npPB2/2p5/2P2N1P/PP1PQPP1/RNB2RK1,h8g8 f8g7 f8h6 e8d8 a8d8 a8c8 a8b8 c6d8 c6b8 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6b5 b6a5 b6b4 b6b3 b6b2 c5d7 c5e6 c5a6 c5e4 c5a4 c5d3 c5b3 g6f5 h7h6 f7f6 e7e6 a7a6 g6g5 d5d4 h7h5 a7a5
d2d4,r3kb1r/pp2pp1p/1qn5/2npPp2/2p5/2P2N1P/PP1PQPP1/RNB2RK1,f3g5 f3h4 f3d4 f3h2 f3e1 e2e4 e2c4 e2e3 e2d3 e2e1 e2d1 g1h2 g1h1 f1e1 f1d1 b1a3 e5e6 h3h4 g2g3 d2d3 b2b3 a2a3 g2g4 d2d4 b2b4 a2a4
c4d3,r3kb1r/pp2pp1p/1qn5/2npPp2/2pP4/2P2N1P/PP2QPP1/RNB2RK1,h8g8 f8g7 f8h6 e8d8 e8d7 a8d8 a8c8 a8b8 c6d8 c6b8 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6b5 b6a5 b6b4 b6b3 b6b2 c5d7 c5e6 c5a6 c5e4 c5a4 c5d3 c5b3 e8c8 h7h6 f7f6 e7e6 a7a6 f5f4 h7h5 a7a5 c4d3
e2e3,r3kb1r/pp2pp1p/1qn5/2npPp2/8/2Pp1N1P/PP2QPP1/RNB2RK1,f3g5 f3h4 f3d4 f3h2 f3d2 f3e1 e2e4 e2e3 e2d3 e2d2 e2c2 e2e1 e2d1 g1h2 g1h1 f1e1 f1d1 c1h6 c1g5 c1f4 c1e3 c1d2 b1a3 b1d2 e5e6 h3h4 c3c4 g2g3 b2b3 a2a3 g2g4 b2b4 a2a4
e7e6,r3kb1r/pp2pp1p/1qn5/2npPp2/8/2PpQN1P/PP3PP1/RNB2RK1,h8g8 f8g7 f8h6 e8d8 e8d7 a8d8 a8c8 a8b8 c6d8 c6b8 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6b5 b6a5 b6b4 b6b3 b6b2 c5d7 c5e6 c5a6 c5e4 c5a4 c5b3 e8c8 h7h6 f7f6 e7e6 a7a6 f5f4 d5d4 d3d2 h7h5 a7a5
b1d2,r3kb1r/pp3p1p/1qn1p3/2npPp2/8/2PpQN1P/PP3PP1/RNB2RK1,f3g5 f3h4 f3d4 f3h2 f3d2 f3e1 e3h6 e3g5 e3c5 e3f4 e3e4 e3d4 e3d3 e3e2 e3d2 e3e1 g1h2 g1h1 f1e1 f1d1 c1d2 b1a3 b1d2 h3h4 c3c4 g2g3 b2b3 a2a3 g2g4 b2b4 a2a4
c5d7,r3kb1r/pp3p1p/1qn1p3/2npPp2/8/2PpQN1P/PP1N1PP1/R1B2RK1,h8g8 f8g7 f8e7 f8h6 f8d6 e8d8 e8e7 e8d7 a8d8 a8c8 a8b8 c6d8 c6b8 c6e7 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6b5 b6a5 b6b4 b6b3 b6b2 c5d7 c5a6 c5e4 c5a4 c5b3 e8c8 h7h6 f7f6 a7a6 f5f4 d5d4 h7h5 a7a5
e3d3,r3kb1r/pp1n1p1p/1qn1p3/3pPp2/8/2PpQN1P/PP1N1PP1/R1B2RK1,f3g5 f3h4 f3d4 f3h2 f3e1 e3h6 e3b6 e3g5 e3c5 e3f4 e3e4 e3d4 e3d3 e3e2 e3e1 d2e4 d2c4 d2b3 d2b1 g1h2 g1h1 f1e1 f1d1 a1b1 h3h4 c3c4 g2g3 b2b3 a2a3 g2g4 b2b4 a2a4
d7e5,r3kb1r/pp1n1p1p/1qn1p3/3pPp2/8/2PQ1N1P/PP1N1PP1/R1B2RK1,h8g8 f8g7 f8e7 f8h6 f8d6 f8c5 f8b4 f8a3 e8d8 e8e7 a8d8 a8c8 a8b8 d7b8 d7f6 d7e5 d7c5 c6d8 c6b8 c6e7 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6c5 b6b5 b6a5 b6d4 b6b4 b6e3 b6b3 b6f2 b6b2 e8c8 h7h6 f7f6 a7a6 f5f4 d5d4 h7h5 a7a5
f3e5,r3kb1r/pp3p1p/1qn1p3/3pnp2/8/2PQ1N1P/PP1N1PP1/R1B2RK1,f3g5 f3e5 f3h4 f3d4 f3h2 f3e1 d3a6 d3f5 d3d5 d3b5 d3e4 d3d4 d3c4 d3e3 d3e2 d3c2 d3b1 d2e4 d2c4 d2b3 d2b1 g1h2 g1h1 f1e1 f1d1 a1b1 h3h4 c3c4 g2g3 b2b3 a2a3 g2g4 b2b4 a2a4
c6e5,r3kb1r/pp3p1p/1qn1p3/3pNp2/8/2PQ3P/PP1N1PP1/R1B2RK1,h8g8 f8g7 f8e7 f8h6 f8d6 f8c5 f8b4 f8a3 e8d8 e8e7 a8d8 a8c8 a8b8 c6d8 c6b8 c6e7 c6e5 c6a5 c6d4 c6b4 b6d8 b6c7 b6a6 b6c5 b6b5 b6a5 b6d4 b6b4 b6e3 b6b3 b6f2 b6b2 e8c8 h7h6 f7f6 a7a6 f5f4 d5d4 h7h5 a7a5
d3e2,r3kb1r/pp3p1p/1q2p3/3pnp2/8/2PQ3P/PP1N1PP1/R1B2RK1,d3a6 d3f5 d3d5 d3b5 d3e4 d3d4 d3c4 d3g3 d3f3 d3e3 d3e2 d3c2 d3b1 d2e4 d2c4 d2f3 d2b3 d2b1 g1h2 g1h1 f1e1 f1d1 a1b1 h3h4 c3c4 g2g3 b2b3 a2a3 g2g4 b2b4 a2a4
f8d6,r3kb1r/pp3p1p/1q2p3/3pnp2/8/2P4P/PP1NQPP1/R1B2RK1,h8g8 f8g7 f8e7 f8h6 f8d6 f8c5 f8b4 f8a3 e8d8 e8e7 e8d7 a8d8 a8c8 a8b8 b6d8 b6c7 b6d6 b6c6 b6a6 b6c5 b6b5 b6a5 b6d4 b6b4 b6e3 b6b3 b6f2 b6b2 e5d7 e5g6 e5c6 e5g4 e5c4 e5f3 e5d3 e8c8 h7h6 f7f6 a7a6 f5f4 d5d4 h7h5 a7a5
f1d1,r3k2r/pp3p1p/1q1bp3/3pnp2/8/2P4P/PP1NQPP1/R1B2RK1,e2a6 e2h5 e2e5 e2b5 e2g4 e2e4 e2c4 e2f3 e2e3 e2d3 e2e1 e2d1 d2e4 d2c4 d2f3 d2b3 d2b1 g1h2 g1h1 f1e1 f1d1 a1b1 h3h4 c3c4 g2g3 b2b3 a2a3 g2g4 b2b4 a2a4
h8g8,r3k2r/pp3p1p/1q1bp3/3pnp2/8/2P4P/PP1NQPP1/R1BR2K1,h8g8 h8f8 e8f8 e8d8 e8e7 e8d7 a8d8 a8c8 a8b8 d6f8 d6b8 d6e7 d6c7 d6c5 d6b4 d6a3 b6d8 b6c7 b6c6 b6a6 b6c5 b6b5 b6a5 b6d4 b6b4 b6e3 b6b3 b6f2 b6b2 e5d7 e5g6 e5c6 e5g4 e5c4 e5f3 e5d3 e8g8 e8c8 h7h6 f7f6 a7a6 f5f4 d5d4 h7h5 a7a5
d2b3,r3k1r1/pp3p1p/1q1bp3/3pnp2/8/2P4P/PP1NQPP1/R1BR2K1,e2a6 e2h5 e2e5 e2b5 e2g4 e2e4 e2c4 e2f3 e2e3 e2d3 e2f1 e2e1 d2e4 d2c4 d2f3 d2b3 d2f1 d2b1 g1h2 g1h1 g1f1 d1f1 d1e1 a1b1 h3h4 c3c4 g2g3 b2b3 a2a3 g2g4 b2b4 a2a4
e8c8,r3k1r1/pp3p1p/1q1bp3/3pnp2/8/1NP4P/PP2QPP1/R1BR2K1,g8h8 g8f8 g8g7 g8g6 g8g5 g8g4 g8g3 g8g2 e8f8 e8d8 e8e7 e8d7 a8d8 a8c8 a8b8 d6f8 d6b8 d6e7 d6c7 d6c5 d6b4 d6a3 b6d8 b6c7 b6c6 b6a6 b6c5 b6b5 b6a5 b6d4 b6b4 b6e3 b6b3 b6f2 e5d7 e5g6 e5c6 e5g4 e5c4 e5f3 e5d3 e8c8 h7h6 f7f6 a7a6 f5f4 d5d4 h7h5 a7a5
c1e3,2kr2r1/pp3p1p/1q1bp3/3pnp2/8/1NP4P/PP2QPP1/R1BR2K1,b3c5 b3a5 b3d4 b3d2 e2a6 e2h5 e2e5 e2b5 e2g4 e2e4 e2c4 e2f3 e2e3 e2d3 e2d2 e2c2 e2f1 e2e1 g1h2 g1h1 g1f1 d1d5 d1d4 d1d3 d1d2 d1f1 d1e1 c1h6 c1g5 c1f4 c1e3 c1d2 a1b1 h3h4 c3c4 g2g3 a2a3 g2g4 a2a4
b6c7,2kr2r1/pp3p1p/1q1bp3/3pnp2/8/1NP1B2P/PP2QPP1/R2R2K1,g8h8 g8f8 g8e8 g8g7 g8g6 g8g5 g8g4 g8g3 g8g2 d8f8 d8e8 d8d7 c8b8 c8d7 c8c7 d6f8 d6b8 d6e7 d6c7 d6c5 d6b4 d6a3 b6c7 b6c6 b6a6 b6c5 b6b5 b6a5 b6d4 b6b4 b6e3 b6b3 e5d7 e5g6 e5c6 e5g4 e5c4 e5f3 e5d3 h7h6 f7f6 a7a6 f5f4 d5d4 h7h5 a7a5
d1d4,2kr2r1/ppq2p1p/3bp3/3pnp2/8/1NP1B2P/PP2QPP1/R2R2K1,e3a7 e3h6 e3b6 e3g5 e3c5 e3f4 e3d4 e3d2 e3c1 b3c5 b3a5 b3d4 b3d2 b3c1 e2a6 e2h5 e2b5 e2g4 e2c4 e2f3 e2d3 e2d2 e2c2 e2f1 e2e1 g1h2 g1h1 g1f1 d1d5 d1d4 d1d3 d1d2 d1f1 d1e1 d1c1 d1b1 a1c1 a1b1 h3h4 c3c4 g2g3 f2f3 a2a3 g2g4 f2f4 a2a4
g8g6,2kr2r1/ppq2p1p/3bp3/3pnp2/3R4/1NP1B2P/PP2QPP1/R5K1,g8h8 g8f8 g8e8 g8g7 g8g6 g8g5 g8g4 g8g3 g8g2 d8f8 d8e8 d8d7 c8b8 c8d7 c7b8 c7e7 c7d7 c7c6 c7b6 c7c5 c7a5 c7c4 c7c3 d6f8 d6e7 d6c5 d6b4 d6a3 e5d7 e5g6 e5c6 e5g4 e5c4 e5f3 e5d3 h7h6 f7f6 b7b6 a7a6 f5f4 h7h5 b7b5 a7a5
g1h1,2kr4/ppq2p1p/3bp1r1/3pnp2/3R4/1NP1B2P/PP2QPP1/R5K1,d4d5 d4h4 d4g4 d4f4 d4e4 d4c4 d4b4 d4a4 d4d3 d4d2 d4d1 e3h6 e3g5 e3f4 e3d2 e3c1 b3c5 b3a5 b3d2 b3c1 e2a6 e2h5 e2b5 e2g4 e2c4 e2f3 e2d3 e2d2 e2c2 e2f1 e2e1 e2d1 g1h2 g1h1 g1f1 a1f1 a1e1 a1d1 a1c1 a1b1 h3h4 c3c4 g2g3 f2f3 a2a3 g2g4 f2f4 a2a4
d8g8,2kr4/ppq2p1p/3bp1r1/3pnp2/3R4/1NP1B2P/PP2QPP1/R6K,d8h8 d8g8 d8f8 d8e8 d8d7 c8b8 c8d7 c7b8 c7e7 c7d7 c7c6 c7b6 c7c5 c7a5 c7c4 c7c3 g6g8 g6g7 g6h6 g6f6 g6g5 g6g4 g6g3 g6g2 d6f8 d6e7 d6c5 d6b4 d6a3 e5d7 e5c6 e5g4 e5c4 e5f3 e5d3 h7h6 f7f6 b7b6 a7a6 f5f4 h7h5 b7b5 a7a5
a1g1,2k3r1/ppq2p1p/3bp1r1/3pnp2/3R4/1NP1B2P/PP2QPP1/R6K,d4d5 d4h4 d4g4 d4f4 d4e4 d4c4 d4b4 d4a4 d4d3 d4d2 d4d1 e3h6 e3g5 e3f4 e3d2 e3c1 b3c5 b3a5 b3d2 b3c1 e2a6 e2h5 e2b5 e2g4 e2c4 e2f3 e2d3 e2d2 e2c2 e2f1 e2e1 e2d1 h1h2 h1g1 a1g1 a1f1 a1e1 a1d1 a1c1 a1b1 h3h4 c3c4 g2g3 f2f3 a2a3 g2g4 f2f4 a2a4
e5c6,2k3r1/ppq2p1p/3bp1r1/3pnp2/3R4/1NP1B2P/PP2QPP1/6RK,g8h8 g8f8 g8e8 g8d8 g8g7 c8d8 c8b8 c8d7 c7d8 c7b8 c7e7 c7d7 c7c6 c7b6 c7c5 c7a5 c7c4 c7c3 g6g7 g6h6 g6f6 g6g5 g6g4 g6g3 g6g2 d6f8 d6e7 d6c5 d6b4 d6a3 e5d7 e5c6 e5g4 e5c4 e5f3 e5d3 h7h6 f7f6 b7b6 a7a6 f5f4 h7h5 b7b5 a7a5
g2g3,2k3r1/ppq2p1p/2nbp1r1/3p1p2/3R4/1NP1B2P/PP2QPP1/6RK,d4d5 d4h4 d4g4 d4f4 d4e4 d4c4 d4b4 d4a4 d4d3 d4d2 d4d1 e3h6 e3g5 e3f4 e3d2 e3c1 b3c5 b3a5 b3d2 b3c1 b3a1 e2a6 e2h5 e2b5 e2g4 e2c4 e2f3 e2d3 e2d2 e2c2 e2f1 e2e1 e2d1 g1f1 g1e1 g1d1 g1c1 g1b1 g1a1 h3h4 c3c4 g2g3 f2f3 a2a3 g2g4 f2f4 a2a4
f5f4,2k3r1/ppq2p1p/2nbp1r1/3p1p2/3R4/1NP1B1PP/PP2QP2/6RK,g8h8 g8f8 g8e8 g8d8 g8g7 c8d8 c8b8 c8d7 c7d8 c7b8 c7e7 c7d7 c7b6 c7a5 g6g7 g6h6 g6f6 g6g5 g6g4 g6g3 d6f8 d6e7 d6e5 d6c5 d6f4 d6b4 d6g3 d6a3 c6d8 c6b8 c6e7 c6e5 c6a5 c6d4 c6b4 h7h6 f7f6 b7b6 a7a6 e6e5 f5f4 h7h5 b7b5 a7a5
d4f4,2k3r1/ppq2p1p/2nbp1r1/3p4/3R1p2/1NP1B1PP/PP2QP2/6RK,d4d5 d4f4 d4e4 d4c4 d4b4 d4a4 d4d3 d4d2 d4d1 e3f4 e3d2 e3c1 b3c5 b3a5 b3d2 b3c1 b3a1 e2a6 e2h5 e2b5 e2g4 e2c4 e2f3 e2d3 e2d2 e2c2 e2f1 e2e1 e2d1 h1h2 h1g2 g1g2 g1f1 g1e1 g1d1 g1c1 g1b1 g1a1 g3f4 h3h4 g3g4 c3c4 f2f3 a2a3 a2a4
d6f4,2k3r1/ppq2p1p/2nbp1r1/3p4/5R2/1NP1B1PP/PP2QP2/6RK,g8h8 g8f8 g8e8 g8d8 g8g7 c8d8 c8b8 c8d7 c7d8 c7b8 c7e7 c7d7 c7b6 c7a5 g6g7 g6h6 g6f6 g6g5 g6g4 g6g3 d6f8 d6e7 d6e5 d6c5 d6f4 d6b4 d6a3 c6d8 c6b8 c6e7 c6e5 c6a5 c6d4 c6b4 h7h6 f7f6 b7b6 a7a6 e6e5 d5d4 h7h5 f7f5 b7b5 a7a5
